"time" "obs"
"14195" 1987.85652968037 0.698
"14196" 1987.85667808219 0.78
"14197" 1987.85710235921 0.698
"14198" 1987.85901636225 0.542
"14199" 1987.86158866058 0.474
"14200" 1987.86177130898 0.405
"14201" 1987.86207001522 0.405
"14202" 1987.86222983257 0.615
"14203" 1987.86270928463 0.698
"14204" 1987.86360159817 0.698
"14205" 1987.863902207 1.07
"14206" 1987.86435502283 1.74
"14207" 1987.864847793 1.74
"14208" 1987.86632990868 1.4
"14209" 1987.86738774734 1.18
"14210" 1987.86843987823 1.07
"14211" 1987.86971080670 1.07
"14212" 1987.87043188737 0.973
"14213" 1987.87135844749 1.29
"14214" 1987.87235159817 1.4
"14215" 1987.87274162861 1.29
"14216" 1987.87524923896 1.18
"14217" 1987.87544330289 1.07
"14218" 1987.87588850837 1.07
"14219" 1987.8763108828 1.29
"14220" 1987.87710045662 1.29
"14221" 1987.87804033486 1.18
"14222" 1987.87875 2.5
"14223" 1987.87881468798 2.66
"14224" 1987.87893264840 2.5
"14225" 1987.87939878234 1.98
"14226" 1987.88064497717 2.11
"14227" 1987.88237442922 1.74
"14228" 1987.88628995434 1.29
"14229" 1987.88684741248 1.07
"14230" 1987.89064878234 0.877
"14231" 1987.89098744292 1.51
"14232" 1987.89188926941 1.29
"14233" 1987.89216894977 1.29
"14234" 1987.89319634703 1.07
"14235" 1987.89484208524 0.973
"14236" 1987.89547754947 0.877
"14237" 1987.89701293760 0.877
"14238" 1987.8974695586 1.07
"14239" 1987.89831430746 0.973
"14240" 1987.90436834094 0.78
"14241" 1987.90463470320 0.698
"14242" 1987.91089231355 0.615
"14243" 1987.91108066971 0.78
"14244" 1987.91138318113 0.698
"14245" 1987.91145738204 0.973
"14246" 1987.91167237443 0.78
"14247" 1987.91360159817 0.78
"14248" 1987.91374619482 0.973
"14249" 1987.91425038052 0.78
"14250" 1987.92161529680 0.542
"14251" 1987.92245624049 0.542
"14252" 1987.92285197869 0.698
"14253" 1987.92316971081 0.615
"14254" 1987.92471651446 0.542
"14255" 1987.92561073059 0.542
"14256" 1987.94050038052 0.474
"14257" 1987.94085426180 0.78
"14258" 1987.94147640791 1.51
"14259" 1987.94193683409 1.63
"14260" 1987.94523972603 0.973
"14261" 1987.94934360731 0.877
"14262" 1987.95099315069 0.78
"14263" 1987.95178082192 1.07
"14264" 1987.95192541857 1.29
"14265" 1987.95216133942 1.18
"14266" 1987.95330098935 1.29
"14267" 1987.95497526636 1.07
"14268" 1987.95558789954 0.973
"14269" 1987.95735540335 0.973
"14270" 1987.95754185693 1.18
"14271" 1987.95774353120 0.973
"14272" 1987.9587195586 0.973
"14273" 1987.96081050228 1.51
"14274" 1987.96115487062 1.98
"14275" 1987.96189687976 1.98
"14276" 1987.9637804414 1.63
"14277" 1987.96815449011 1.29
"14278" 1987.97039003044 1.18
"14279" 1987.97102549467 1.63
"14280" 1987.97215753425 1.4
"14281" 1987.97626141553 1.18
"14282" 1987.97705479452 1.63
"14283" 1987.98053843227 1.63
"14284" 1987.98094368341 1.74
"14285" 1987.98610159817 1.4
"14286" 1987.98834094368 1.29
"14287" 1987.98996385084 1.4
"14288" 1987.99819063927 1.18
"14289" 1987.9987804414 1.07
"14290" 1988.01394406393 0.78
"14291" 1988.01425989346 1.4
"14292" 1988.01473173516 2.5
"14293" 1988.01483828006 2.81
"14294" 1988.01548135464 6.27
"14295" 1988.01582382040 6.1
"14296" 1988.01603120244 7.05
"14297" 1988.0162956621 7.05
"14298" 1988.01687595129 6.1
"14299" 1988.01800228311 5.08
"14300" 1988.02159627093 3.13
"14301" 1988.02484018265 2.24
"14302" 1988.02944063927 1.51
"14303" 1988.03976027397 0.973
"14304" 1988.04053082192 0.973
"14305" 1988.04288622527 0.877
"14306" 1988.04722602740 0.877
"14307" 1988.04753614916 1.4
"14308" 1988.04778538813 1.85
"14309" 1988.04787290715 2.5
"14310" 1988.04806697108 4.22
"14311" 1988.04871765601 3.13
"14312" 1988.04908105023 4.07
"14313" 1988.05104071537 2.5
"14314" 1988.05189497717 1.98
"14315" 1988.05257800609 1.98
"14316" 1988.05484208524 2.24
"14317" 1988.06134703196 1.51
"14318" 1988.07007800609 1.07
"14319" 1988.07054794521 1.4
"14320" 1988.07099124810 1.29
"14321" 1988.07254946728 1.07
"14322" 1988.0776978691 0.877
"14323" 1988.07823439878 0.973
"14324" 1988.08062024353 0.973
"14325" 1988.08152016743 0.877
"14326" 1988.09236111111 0.877
"14327" 1988.09269216134 0.747
"14328" 1988.09299657534 0.983
"14329" 1988.09309170472 1.08
"14330" 1988.09316971081 1.03
"14331" 1988.09356925419 0.964
"14332" 1988.09468987823 0.964
"14333" 1988.09505136986 1.17
"14334" 1988.09524353120 1.54
"14335" 1988.09547754947 2.14
"14336" 1988.09548135464 2.07
"14337" 1988.0963108828 1.65
"14338" 1988.09653919330 1.67
"14339" 1988.09677130898 1.85
"14340" 1988.09683219178 2.05
"14341" 1988.09693683409 2.12
"14342" 1988.09919140030 1.85
"14343" 1988.09989726027 1.74
"14344" 1988.10258561644 1.47
"14345" 1988.10277777778 1.61
"14346" 1988.10502092846 1.41
"14347" 1988.10509703196 1.48
"14348" 1988.10557648402 1.54
"14349" 1988.10828957382 1.29
"14350" 1988.11232876712 1.38
"14351" 1988.11318873668 1.28
"14352" 1988.11590563166 1.2
"14353" 1988.11594178082 1.38
"14354" 1988.11619101979 1.4
"14355" 1988.11719368341 1.27
"14356" 1988.11780821918 1.27
"14357" 1988.11921613394 1.16
"14358" 1988.11964611872 1.2
"14359" 1988.11964802131 1.19
"14360" 1988.11968607306 1.28
"14361" 1988.11995243531 1.28
"14362" 1988.12136986301 1.07
"14363" 1988.12163242009 1.21
"14364" 1988.12376331811 1.27
"14365" 1988.12390030441 1.4
"14366" 1988.12407534247 1.63
"14367" 1988.12419710807 1.92
"14368" 1988.12451864536 3.22
"14369" 1988.12500190259 3.96
"14370" 1988.12534246575 3.8
"14371" 1988.12643455099 4.02
"14372" 1988.13198439878 2.5
"14373" 1988.13389459665 2.28
"14374" 1988.13764079148 1.72
"14375" 1988.14116628615 1.55
"14376" 1988.14152207002 1.77
"14377" 1988.14229832572 1.59
"14378" 1988.14315258752 1.77
"14379" 1988.14578196347 1.48
"14380" 1988.14638508371 1.7
"14381" 1988.14652587519 1.94
"14382" 1988.14701484018 2.47
"14383" 1988.14741628615 2.55
"14384" 1988.14741818874 2.47
"14385" 1988.14743721461 2.41
"14386" 1988.14845129376 2.12
"14387" 1988.15071727549 1.85
"14388" 1988.15221080670 1.95
"14389" 1988.15307077626 1.85
"14390" 1988.15342465753 1.95
"14391" 1988.15360730594 2.23
"14392" 1988.15363203957 2.44
"14393" 1988.15385083714 2.75
"14394" 1988.15441019787 2.94
"14395" 1988.15623287671 2.41
"14396" 1988.16284627093 1.83
"14397" 1988.16288622527 1.89
"14398" 1988.16318302892 2.15
"14399" 1988.16329528158 2.74
"14400" 1988.16330859970 2.99
"14401" 1988.16344558600 3.77
"14402" 1988.16358066971 4.16
"14403" 1988.16507039574 3.14
"14404" 1988.16572298326 3.3
"14405" 1988.16580098935 3.13
"14406" 1988.16630327245 1.99
"14407" 1988.1750152207 1.4
"14408" 1988.17617960426 1.49
"14409" 1988.17675038052 1.4
"14410" 1988.17746385084 1.4
"14411" 1988.17754946728 1.5
"14412" 1988.17853881279 1.46
"14413" 1988.17861872146 1.57
"14414" 1988.17887366819 2.56
"14415" 1988.17894406393 2.5
"14416" 1988.17986491629 1.9
"14417" 1988.18082191781 2.01
"14418" 1988.18103500761 2.4
"14419" 1988.18260464231 2.41
"14420" 1988.18306506849 2.31
"14421" 1988.18439117199 2.28
"14422" 1988.1847716895 3.41
"14423" 1988.18477739726 3.58
"14424" 1988.18484208524 3.74
"14425" 1988.18560692542 4.05
"14426" 1988.18577245053 4.53
"14427" 1988.18583713851 4.44
"14428" 1988.18677701674 3.91
"14429" 1988.18771879756 3.75
"14430" 1988.18843987823 4.21
"14431" 1988.19208333333 3.39
"14432" 1988.19253614916 3.49
"14433" 1988.19269216134 3.93
"14434" 1988.19319634703 4.41
"14435" 1988.19401826484 3.96
"14436" 1988.19474695586 3.88
"14437" 1988.19526065449 4.24
"14438" 1988.19545852359 4.56
"14439" 1988.19596270928 4.24
"14440" 1988.19616248097 4.55
"14441" 1988.19624809741 4.36
"14442" 1988.19664383562 4.11
"14443" 1988.19862062405 3.52
"14444" 1988.19943112633 3.47
"14445" 1988.20102359209 2.99
"14446" 1988.20405251142 2.5
"14447" 1988.20903729072 1.84
"14448" 1988.21041856925 1.78
"14449" 1988.21292808219 1.57
"14450" 1988.22819634703 0.983
"14451" 1988.23015601218 0.983
"14452" 1988.23202054795 1.04
"14453" 1988.23203767123 1.02
"14454" 1988.23561643836 0.915
"14455" 1988.24200722983 0.886
"14456" 1988.24202625571 0.935
"14457" 1988.24225646880 0.993
"14458" 1988.24318873668 1.04
"14459" 1988.25479452055 0.877
"14460" 1988.25700152207 1
"14461" 1988.26531392694 0.838
"14462" 1988.26605593607 0.935
"14463" 1988.26633942161 1.4
"14464" 1988.26669140030 2.05
"14465" 1988.26703196347 2.46
"14466" 1988.26883942161 1.85
"14467" 1988.26923515982 1.74
"14468" 1988.26999619482 1.66
"14469" 1988.27059360731 1.69
"14470" 1988.27072298326 1.66
"14471" 1988.27198820396 1.45
"14472" 1988.27457191781 1.4
"14473" 1988.27749238965 1.29
"14474" 1988.27882420091 1.4
"14475" 1988.27945205479 1.3
"14476" 1988.28636605784 1.21
"14477" 1988.286402207 1.29
"14478" 1988.28843226788 1.06
"14479" 1988.29119101979 1.01
"14480" 1988.29125951294 1.4
"14481" 1988.29133942161 1.85
"14482" 1988.29149733638 2.29
"14483" 1988.29198249619 1.76
"14484" 1988.29232496195 1.7
"14485" 1988.29276636225 2.15
"14486" 1988.29381849315 1.94
"14487" 1988.29462709285 2.06
"14488" 1988.29559360731 2.5
"14489" 1988.29586948250 3.03
"14490" 1988.29623287671 4.62
"14491" 1988.29670091324 10.4
"14492" 1988.29758561644 8.95
"14493" 1988.29836377473 8.5
"14494" 1988.29919710807 7.26
"14495" 1988.30055555556 6.1
"14496" 1988.30121575342 5.93
"14497" 1988.30277777778 4.91
"14498" 1988.30558789954 3.64
"14499" 1988.30797374429 3
"14500" 1988.31415525114 2.15
"14501" 1988.31460426180 2.63
"14502" 1988.31506849315 2.5
"14503" 1988.31551940639 2.25
"14504" 1988.31643455099 2.11
"14505" 1988.31681887367 2.28
"14506" 1988.31718036530 2.28
"14507" 1988.31826674277 2.03
"14508" 1988.31870053272 2.16
"14509" 1988.31906012177 2.56
"14510" 1988.31963660578 2.34
"14511" 1988.31999048706 2.37
"14512" 1988.32022070015 2.89
"14513" 1988.32138508371 2.44
"14514" 1988.32206430746 2.33
"14515" 1988.32294140030 2.49
"14516" 1988.32648401826 2.02
"14517" 1988.32853881279 1.94
"14518" 1988.32892313546 2.12
"14519" 1988.32928652968 2.59
"14520" 1988.33241818874 2.06
"14521" 1988.33379375951 1.79
"14522" 1988.35066400304 1.04
"14523" 1988.35464611872 1.07
"14524" 1988.35494672755 1.28
"14525" 1988.3549695586 2.78
"14526" 1988.35497907154 3.28
"14527" 1988.35502663623 4.24
"14528" 1988.35512747336 3.38
"14529" 1988.35520547945 3.38
"14530" 1988.35544520548 5.04
"14531" 1988.35561263318 4.43
"14532" 1988.35616438356 3.61
"14533" 1988.35685121766 3.06
"14534" 1988.35813736682 2.5
"14535" 1988.35974505327 1.92
"14536" 1988.36228691020 1.66
"14537" 1988.36289193303 2.58
"14538" 1988.36300228311 2.99
"14539" 1988.36340372907 2.83
"14540" 1988.36355783866 3.44
"14541" 1988.36413622527 3.02
"14542" 1988.36602929985 2.36
"14543" 1988.37193302892 1.57
"14544" 1988.37213850837 1.69
"14545" 1988.37770547945 1.3
"14546" 1988.37827054795 1.38
"14547" 1988.37901255708 1.3
"14548" 1988.37910958904 1.1
"14549" 1988.37942351598 1.39
"14550" 1988.37947298326 1.26
"14551" 1988.37953006088 1.15
"14552" 1988.38227549467 1.07
"14553" 1988.38329528158 1.16
"14554" 1988.38355403349 1.4
"14555" 1988.38373668189 1.63
"14556" 1988.38458523592 1.94
"14557" 1988.3851065449 1.59
"14558" 1988.38596270928 1.4
"14559" 1988.38632039574 1.26
"14560" 1988.38730783866 1.31
"14561" 1988.38765030441 1.04
"14562" 1988.39000951294 1.2
"14563" 1988.39008751903 1.43
"14564" 1988.39021308980 1.09
"14565" 1988.39102929985 0.993
"14566" 1988.3910673516 1.09
"14567" 1988.39108637747 1.43
"14568" 1988.39115296804 1.2
"14569" 1988.39122907154 1.07
"14570" 1988.40207382040 0.848
"14571" 1988.40374619483 0.993
"14572" 1988.40380517504 1.1
"14573" 1988.40412861492 1.29
"14574" 1988.40547945205 0.954
"14575" 1988.40722983257 0.906
"14576" 1988.40823820396 0.819
"14577" 1988.41845319635 0.714
"14578" 1988.41931126332 0.799
"14579" 1988.41976598174 1.07
"14580" 1988.41990106545 1.21
"14581" 1988.42075532725 1.28
"14582" 1988.42087328767 1.51
"14583" 1988.42106164384 2.31
"14584" 1988.42137937595 2.31
"14585" 1988.42260273973 1.66
"14586" 1988.42401826484 1.35
"14587" 1988.42493150685 1.4
"14588" 1988.42527016743 1.32
"14589" 1988.42851978691 1.21
"14590" 1988.42903158295 1.13
"14591" 1988.43027016743 1.05
"14592" 1988.43272260274 1
"14593" 1988.43681506849 0.993
"14594" 1988.43683219178 1.11
"14595" 1988.43721270928 1.3
"14596" 1988.43738013699 2.23
"14597" 1988.43774923896 1.85
"14598" 1988.43780441400 1.78
"14599" 1988.43814497717 1.85
"14600" 1988.43856354642 2.07
"14601" 1988.43901065449 2.14
"14602" 1988.43969558600 1.85
"14603" 1988.4400152207 1.78
"14604" 1988.44268074581 1.5
"14605" 1988.44429223744 1.54
"14606" 1988.44931506849 1.27
"14607" 1988.45129375951 1.4
"14608" 1988.4513413242 1.92
"14609" 1988.4513717656 2.36
"14610" 1988.45147260274 3.21
"14611" 1988.45149733638 3.64
"14612" 1988.45150304414 3.57
"14613" 1988.45172564688 2.5
"14614" 1988.45186834094 2.02
"14615" 1988.45192732116 1.95
"14616" 1988.45193683409 2.18
"14617" 1988.45194444444 2.27
"14618" 1988.45198249619 2.58
"14619" 1988.45220700152 4.7
"14620" 1988.45230022831 4.62
"14621" 1988.45251712329 3.63
"14622" 1988.45270547945 3.16
"14623" 1988.45294710807 2.84
"14624" 1988.45390601218 2.32
"14625" 1988.45515601218 2.37
"14626" 1988.45523972603 2.5
"14627" 1988.45582382040 2.23
"14628" 1988.45658295282 2.19
"14629" 1988.45665144597 2.25
"14630" 1988.45673325723 2.74
"14631" 1988.45730593607 2.37
"14632" 1988.45827625571 2.11
"14633" 1988.45870814307 2.5
"14634" 1988.45876331811 2.7
"14635" 1988.4589478691 2.53
"14636" 1988.45926179604 2.4
"14637" 1988.45926940639 2.61
"14638" 1988.45930936073 2.78
"14639" 1988.45931697108 3.11
"14640" 1988.45933599696 3.38
"14641" 1988.45938546423 3.82
"14642" 1988.45940449011 3.74
"14643" 1988.45956621005 3.46
"14644" 1988.45978500761 2.89
"14645" 1988.46057648402 2.59
"14646" 1988.4611586758 2.67
"14647" 1988.46116628615 2.59
"14648" 1988.46130136986 2.44
"14649" 1988.46201293760 2.32
"14650" 1988.46459094368 2.2
"14651" 1988.4648782344 2.27
"14652" 1988.4649086758 2.5
"14653" 1988.46498287671 4.77
"14654" 1988.46499048706 4.68
"14655" 1988.46514459665 4.24
"14656" 1988.46533295282 3.58
"14657" 1988.46551369863 3.17
"14658" 1988.46608637747 2.78
"14659" 1988.46667617960 3.02
"14660" 1988.46679984779 3.35
"14661" 1988.46693302892 3.42
"14662" 1988.46695205479 3.25
"14663" 1988.46702625571 2.99
"14664" 1988.46785388128 2.56
"14665" 1988.46829718417 2.5
"14666" 1988.47827625571 1.4
"14667" 1988.4787195586 1.36
"14668" 1988.48641552511 1.13
"14669" 1988.48657724505 2.01
"14670" 1988.48681506849 1.68
"14671" 1988.48715563166 1.4
"14672" 1988.4875 1.31
"14673" 1988.48790905632 1.4
"14674" 1988.48843987823 1.46
"14675" 1988.48897070015 2.5
"14676" 1988.4897716895 4.53
"14677" 1988.49085616438 3.16
"14678" 1988.49236111111 2.66
"14679" 1988.49236872146 2.89
"14680" 1988.49241818874 2.63
"14681" 1988.49315068493 2.45
"14682" 1988.4936738965 2.53
"14683" 1988.49385464231 2.97
"14684" 1988.49397640791 3.05
"14685" 1988.49502283105 2.72
"14686" 1988.49550038052 2.89
"14687" 1988.49552701674 3.1
"14688" 1988.49555555556 3.02
"14689" 1988.49633561644 2.55
"14690" 1988.49685121766 2.63
"14691" 1988.49696347032 2.5
"14692" 1988.49716324201 2.4
"14693" 1988.50351788432 1.4
"14694" 1988.50385083714 1.37
"14695" 1988.50686453577 1.4
"14696" 1988.50691400304 1.61
"14697" 1988.50737252664 1.73
"14698" 1988.50750570776 2.15
"14699" 1988.50755327245 2.08
"14700" 1988.50804794521 1.77
"14701" 1988.50916095890 1.43
"14702" 1988.5111282344 1.31
"14703" 1988.51818493151 1.07
"14704" 1988.53422564688 0.615
"14705" 1988.53647070015 0.564
"14706" 1988.53698630137 0.608
"14707" 1988.53841514460 0.615
"14708" 1988.53843987823 0.681
"14709" 1988.53909817352 0.722
"14710" 1988.53915525114 1.13
"14711" 1988.53921042618 0.973
"14712" 1988.53926750381 0.915
"14713" 1988.53972602740 0.739
"14714" 1988.54038242009 0.689
"14715" 1988.54404299848 0.615
"14716" 1988.55987252664 0.394
"14717" 1988.57157534247 0.363
"14718" 1988.57160197869 0.405
"14719" 1988.57194444444 0.439
"14720" 1988.57205859970 0.706
"14721" 1988.57211757991 0.665
"14722" 1988.57331430746 0.515
"14723" 1988.57402968037 0.48
"14724" 1988.57419901065 0.615
"14725" 1988.57422945205 0.579
"14726" 1988.57534246575 0.508
"14727" 1988.57976598174 0.389
"14728" 1988.58427321157 0.467
"14729" 1988.58436643836 0.542
"14730" 1988.58458904110 0.681
"14731" 1988.5850456621 0.615
"14732" 1988.58701293760 0.453
"14733" 1988.58904490107 0.405
"14734" 1988.58906773212 0.439
"14735" 1988.58978310502 0.593
"14736" 1988.58980974125 0.557
"14737" 1988.59335045662 0.384
"14738" 1988.59568873668 0.453
"14739" 1988.59586377473 0.542
"14740" 1988.59589041096 0.689
"14741" 1988.59590943683 1.07
"14742" 1988.59591704718 1.24
"14743" 1988.59595509893 1.5
"14744" 1988.59598554033 1.45
"14745" 1988.59616628615 1.4
"14746" 1988.59619292237 1.69
"14747" 1988.5962043379 1.6
"14748" 1988.59624048706 1.55
"14749" 1988.59627092846 1.39
"14750" 1988.59635464231 1.19
"14751" 1988.59655441400 0.973
"14752" 1988.59726027397 0.809
"14753" 1988.59957191781 0.64
"14754" 1988.59959855403 0.944
"14755" 1988.59971461187 0.993
"14756" 1988.5997716895 1.22
"14757" 1988.59979832572 1.17
"14758" 1988.59991438356 1.17
"14759" 1988.60005707763 0.973
"14760" 1988.6013413242 0.828
"14761" 1988.60136986301 1.5
"14762" 1988.60165334855 1.56
"14763" 1988.60169520548 2.5
"14764" 1988.60171993912 3.22
"14765" 1988.60175038052 3.55
"14766" 1988.60185502283 2.5
"14767" 1988.60191971081 1.97
"14768" 1988.60217656012 1.55
"14769" 1988.60240487062 1.39
"14770" 1988.60299657534 1.15
"14771" 1988.60430936073 0.925
"14772" 1988.60773021309 0.615
"14773" 1988.60821917808 0.579
"14774" 1988.61541095890 0.405
"14775" 1988.63573439878 0.246
"14776" 1988.64657534247 0.184
"14777" 1988.64660197869 0.204
"14778" 1988.64714421613 0.223
"14779" 1988.64757420091 0.294
"14780" 1988.64802891933 0.267
"14781" 1988.65055175038 0.242
"14782" 1988.65058028919 0.223
"14783" 1988.65137747336 0.204
"14784" 1988.65208143075 0.208
"14785" 1988.65479452055 0.184
"14786" 1988.65482115677 0.204
"14787" 1988.6560216895 0.211
"14788" 1988.65998858447 0.184
"14789" 1988.66030060883 0.204
"14790" 1988.66130136986 0.223
"14791" 1988.67123668189 0.169
"14792" 1988.67125951294 0.204
"14793" 1988.67174657534 0.184
"14794" 1988.67397260274 0.169
"14795" 1988.67399923897 0.188
"14796" 1988.67425608828 0.208
"14797" 1988.6747716895 0.219
"14798" 1988.67645357686 0.219
"14799" 1988.67671232877 0.196
"14800" 1988.68058409437 0.169
"14801" 1988.68667047184 0.146
"14802" 1988.68926750381 0.159
"14803" 1988.68998287671 0.144
"14804" 1988.69086757991 0.148
"14805" 1988.69863013699 0.14
"14806" 1988.69865677321 0.15
"14807" 1988.70136986301 0.148
"14808" 1988.70139649924 0.161
"14809" 1988.70213850837 0.15
"14810" 1988.70582191781 0.144
"14811" 1988.70584855403 0.177
"14812" 1988.70607686454 0.169
"14813" 1988.70687595129 0.154
"14814" 1988.70958904110 0.144
"14815" 1988.70960616438 0.169
"14816" 1988.70961567732 0.192
"14817" 1988.71075722983 0.211
"14818" 1988.71084284627 0.294
"14819" 1988.71095890411 0.32
"14820" 1988.71178082192 0.246
"14821" 1988.71184360731 0.242
"14822" 1988.71406773212 0.161
"14823" 1988.71509512938 0.15
"14824" 1988.72055745814 0.127
"14825" 1988.72057458143 0.133
"14826" 1988.72228691020 0.148
"14827" 1988.73361872146 0.131
"14828" 1988.73530060883 0.163
"14829" 1988.73701293760 0.156
"14830" 1988.74229452055 0.123
"14831" 1988.74249238965 0.131
"14832" 1988.74591704718 0.161
"14833" 1988.74794520548 0.14
"14834" 1988.75071156773 0.131
"14835" 1988.75239726027 0.129
"14836" 1988.7524238965 0.142
"14837" 1988.75303652968 0.169
"14838" 1988.75351027397 0.246
"14839" 1988.75379375951 0.31
"14840" 1988.75427891933 0.283
"14841" 1988.75713280061 0.192
"14842" 1988.75893074581 0.163
"14843" 1988.76061643836 0.152
"14844" 1988.77434170472 0.122
"14845" 1988.78655251142 0.127
"14846" 1988.79092275495 0.169
"14847" 1988.79143835616 0.192
"14848" 1988.79201103501 0.169
"14849" 1988.79548896499 0.133
"14850" 1988.80693112633 0.127
"14851" 1988.80695015221 0.146
"14852" 1988.82910958904 0.14
"14853" 1988.82939307458 0.15
"14854" 1988.82952815830 0.169
